user_name,topic,followers,following,verified,post_count,avg_likes,avg_comments,avg_shares,avg_engagement,influencer_score
aliatmaca.bsky.social,Travel,15,1,False,4,0.25,0.0,3.5,0.8250000000000001,1.3533883083359672
meganisalanis,Travel,662,684,False,7,0.7142857142857143,0.5714285714285714,0.0,0.5285714285714286,1.3530876770993079
upmultimedia,Fitness,508,855,False,6,0.6666666666666666,0.0,1.0,0.5333333333333333,1.351533869149245
aramloosman,Fitness,217,233,False,6,1.3333333333333333,0.0,0.8333333333333334,0.8333333333333334,1.3493409260850302
shonin,Healthcare,286,853,False,8,0.0,0.0,2.0,0.4,1.3489223323639432
LiamOMaraIV,AI,659,18,False,4,0.25,0.0,1.25,0.375,1.3488359752530705
theonion.com,Healthcare,283,0,False,7,0.0,0.0,2.0,0.4,1.347346135724181
jhiecruz.wordpress.com,AI,9,0,False,3,0.0,0.0,4.0,0.8000000000000002,1.3453877639491068
spzb,AI,121,254,True,4,0.25,1.0,0.25,0.5225000000000001,1.3412884723809875
wraptile,Fitness,295,277,True,3,0.0,1.0,0.0,0.33,1.3404093099634702
scottwilson,AI,583,349,True,3,0.0,0.0,1.0,0.22000000000000006,1.3370336621666576
freezenet,Healthcare,383,81,True,4,0.0,0.0,1.25,0.27,1.3366060211769748
CHopen,AI,176,3,True,3,0.3333333333333333,0.0,1.3333333333333333,0.47666666666666674,1.3362313725413486
ru,Travel,701,236,False,1,0.0,1.0,0.0,0.3,1.3330900106038714
kr1s000,Fitness,147,132,False,3,0.3333333333333333,0.0,2.0,0.5666666666666668,1.3329151743979506
abrignoni,AI,1797,664,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,1.3319143188135416
Econopass,Healthcare,2417,144,False,16,0.0625,0.0625,0.5,0.15000000000000002,1.3311044046762108
NaraMoore,Cricket,455,108,False,4,0.25,1.0,0.0,0.425,1.3308739214271579
n_dimension,AI,678,1136,False,2,0.0,1.0,0.0,0.3,1.3280931691338043
chisatoohori,Travel,107,139,False,4,0.5,0.0,2.0,0.65,1.327319684068633
danielpelliccia,AI,147,245,True,8,0.125,0.0,1.625,0.4262500000000001,1.327102525171079
ianRobinson,Cricket,1298,1229,True,147,0.14285714285714285,0.1564625850340136,0.1292517006802721,0.15863945578231292,1.3259427527506489
eddyizm,Fitness,560,251,False,4,0.75,0.0,0.75,0.5249999999999999,1.3244581358284042
Amy_C_T_Serrat,Finance,19,49,False,4,0.0,0.0,3.5,0.7000000000000001,1.3243598410330986
Econopass,Fitness,2408,144,False,8,0.0,0.0,0.625,0.125,1.3242950503922306
sflorg,AI,1942,1520,True,4,0.0,0.0,0.25,0.05500000000000001,1.3208780941472777
startupmac,AI,542,2086,False,4,0.5,0.0,1.0,0.44999999999999996,1.3195663979900902
NovemDecimal,Fitness,18,27,False,4,1.5,0.0,2.0,1.15,1.3166658468749661
creativeapps,AI,1223,142,False,3,1.0,0.0,0.0,0.5,1.3164819194608406
fogolf,Finance,93,0,False,9,0.0,0.2222222222222222,2.2222222222222223,0.5111111111111112,1.3148275506738338
PhilipCJames,Healthcare,610,1123,False,4,0.0,1.0,0.0,0.3,1.3122645438757394
theguardian_us_environment,Fitness,221,0,False,2,0.0,0.0,2.0,0.4,1.3104016072808418
br00t4c.bsky.social,Healthcare,10,5,False,4,0.0,0.75,2.75,0.7750000000000001,1.3096842909197557
ArtofPaulo,Travel,121,51,False,20,1.75,0.0,0.6,0.9950000000000001,1.3081031567099886
usernamesAreTricky,Healthcare,3,0,False,2,0.0,1.0,3.0,0.8999999999999999,1.3079441541679835
alojapan,Fitness,473,0,True,2,0.0,0.0,1.0,0.22000000000000003,1.3025992080796878
selfmate,Fitness,0,0,False,1,0.0,3.0,1.0,1.0999999999999999,1.2999999999999998
Chopperwelder,Travel,402,0,False,8,0.375,0.25,0.875,0.4375,1.2998404842920024
xenophora,Fitness,147,153,False,2,0.5,0.5,1.0,0.6,1.2995818410646174
cnbusinessforum,Fitness,287,2,False,30,0.0,0.0,1.8,0.36000000000000004,1.299444072020392
andywalmsley,Cricket,80,33,True,2,0.0,0.0,2.0,0.44000000000000006,1.2970841105209525
bigworldsmallsasha,Travel,115,103,False,3,0.3333333333333333,0.0,2.0,0.5666666666666668,1.296371861999288
tatiana_g30,Fitness,378,19,True,89,0.7303370786516854,0.0,0.3258426966292135,0.47337078651685394,1.2938114513666903
wired.com,Healthcare,207,0,False,29,0.034482758620689655,0.0,1.9310344827586208,0.403448275862069,1.2920100223000253
RaoOfPhysics,Cricket,656,571,True,4,0.25,0.0,0.5,0.24750000000000003,1.2890928630499607
nicfab,AI,281,576,True,4,0.0,0.0,1.25,0.275,1.2884146667047889
3Dprint,Healthcare,425,41,True,3,0.0,0.0,1.0,0.22000000000000006,1.2849824921344462
abcfeeds,AI,568,0,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,1.284915398452283
goodnewsnetwork.org,AI,283,0,False,8,0.0,0.0,1.75,0.35000000000000003,1.284846135724181
HollyCo26588808,Fitness,428,4,False,2,0.5,0.0,1.0,0.44999999999999996,1.2842185378392026
matt,Finance,2378,800,True,1,0.0,0.0,0.0,0.0,1.2827818591999882
vextaur,Finance,179,46,False,3,0.0,0.0,2.0,0.4000000000000001,1.2789435276335315
spaceotter,Fitness,598,294,False,16,0.75,0.375,0.0,0.4875,1.2780392397173173
croyle,Travel,946,928,False,4,1.0,0.0,0.0,0.5,1.2779948639779117
microglyphics,AI,115,38,False,4,0.25,0.0,2.0,0.525,1.2755385286659546
neonbubble,Cricket,1228,849,True,70,0.14285714285714285,0.14285714285714285,0.0,0.12571428571428572,1.2743741866498242
maxpool,Healthcare,302,295,False,3,0.6666666666666666,0.0,1.0,0.5333333333333333,1.2737265874930719
rootytrip,Travel,4,12,False,8,1.0,0.0,3.125,1.125,1.272665686865115
AncTreat5358,Healthcare,520,811,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,1.2716958395963385
cheryanne,Fitness,880,643,True,4,0.5,0.0,0.0,0.275,1.2701245082794697
Jack.Wowser,Travel,31,27,False,20,1.3,0.5,1.0,1.0,1.269860385419959
rosecoveredglasses.wordpress.com,Finance,5,0,False,1,0.0,0.0,4.0,0.8,1.2687639203842083
gymmanga,Fitness,879,490,False,12,0.08333333333333333,0.0,0.9166666666666666,0.225,1.2669882861208377
ajsadauskas,Fitness,578,454,False,4,0.0,0.0,1.25,0.25,1.2666953716359493
Su_G,Healthcare,876,2003,False,4,1.0,0.0,0.0,0.5,1.2664760488558273
ai,AI,699,41,True,21,0.0,0.19047619047619047,0.38095238095238093,0.14666666666666667,1.2663568267107332
BenjaminHan,AI,723,218,True,8,0.0,0.0,0.625,0.1375,1.2652405797436432
animeherald,Fitness,1152,9,True,3,0.3333333333333333,0.0,0.0,0.18333333333333335,1.264103549177728
Baschinski,Travel,105,66,False,4,0.25,0.0,2.0,0.525,1.26201586411681
DrJimCarey,AI,19,22,False,4,0.25,0.0,3.0,0.7250000000000001,1.2618598410330986
globalvisibility.bsky.social,Healthcare,125,11314,False,7,0.0,0.0,2.142857142857143,0.42857142857142866,1.2611565717570072
jsguenette,Travel,363,82,False,2,0.5,0.0,1.0,0.44999999999999996,1.2595730801455112
Stephan,Cricket,157,106,False,4,0.0,0.0,2.0,0.4,1.259389254954045
dc,Healthcare,212,0,False,11,0.0,0.0,1.8181818181818181,0.3636363636363637,1.2587392794018684
richardinsandy,Cricket,830,1083,False,2,0.0,0.0,1.0,0.2,1.2583944692283173
technews,Finance,360,48,True,1,0.0,0.0,1.0,0.22000000000000003,1.2576648631249254
SocietyOfSigns,AI,278,246,False,4,0.25,1.0,0.0,0.425,1.2571817672732046
rctrust,AI,66,24,True,6,0.0,0.3333333333333333,1.5,0.4400000000000001,1.2566076155328427
gamergull,Travel,414,504,False,3,0.0,1.0,0.0,0.3,1.2542417780346047
kalvin0x1ad,Healthcare,220,220,True,8,0.25,0.0,1.0,0.35750000000000004,1.2523218457504293
JBinnacle,Travel,116,2,False,14,0.14285714285714285,0.0,2.0,0.4714285714285715,1.2500403759339491
DrCassone,Healthcare,287,196,False,20,1.1,0.0,0.5,0.65,1.2494440720203919
davidr,Finance,515,253,False,4,0.0,0.0,1.25,0.25,1.2494160148222344
nwchapman,Cricket,394,445,False,4,0.0,1.0,0.0,0.3,1.2468328647351683
dianea,AI,1762,951,False,4,0.5,0.0,0.0,0.25,1.2462158273596804
killbait_uk,Fitness,4,0,False,1,0.0,0.0,4.0,0.8,1.241415686865115
xograndmagg,Travel,137,155,False,3,0.0,0.0,2.0,0.4000000000000001,1.2390880527735808
tweetsjen,Healthcare,726,1122,False,4,0.0,0.0,1.0,0.2,1.2383389716300277
ngate,Travel,478,2,False,4,0.25,0.0,1.0,0.325,1.2382550896116373
ASegar,Fitness,662,82,True,7,0.14285714285714285,0.0,0.42857142857142855,0.17285714285714285,1.2377535876663814
indigoprivacy,Healthcare,20,4,True,6,0.5,0.5,1.3333333333333333,0.7333333333333334,1.2356795355576982
DominikZet,Travel,131,72,False,4,0.0,0.0,2.0,0.4,1.2324202883879556
theguardian_us_news,Finance,692,0,False,1,0.0,0.0,1.0,0.2,1.2311544998784854
eternalstorms,Fitness,470,497,True,4,0.0,0.0,0.75,0.16500000000000004,1.230051585512709
mojo,AI,685,418,False,4,0.0,0.0,1.0,0.2,1.2296316441588826
feijoa,Fitness,584,405,False,44,0.11363636363636363,0.6818181818181818,0.022727272727272728,0.2659090909090909,1.2284690498120512
leamusi,Healthcare,293,76,False,4,0.25,0.0,1.25,0.375,1.2275369651008021
bipbop,AI,52,83,True,2,0.0,0.0,2.0,0.44000000000000006,1.2270981657361002
EscapeFlights,Travel,52,16,True,3,0.0,0.0,2.0,0.4400000000000001,1.2270981657361002
SadlyGoose,Fitness,49,50,False,5,0.8,0.4,1.2,0.76,1.2268034508142218
researchbuzz_firehose,Finance,287,0,False,4,0.25,0.0,1.25,0.375,1.224444072020392
JdeBP,Cricket,221,95,False,4,0.25,1.0,0.0,0.425,1.2229016072808419
Hamsta180,Fitness,283,23,False,4,0.25,0.0,1.25,0.375,1.222346135724181
ransomnews.online,Healthcare,34,3,False,4,0.0,0.0,2.75,0.55,1.2208022092234119
N0x0n,Healthcare,1,0,False,3,0.0,2.0,1.6666666666666667,0.9333333333333332,1.2206387437506585
Miro_Collas,AI,1627,641,True,1,0.0,0.0,0.0,0.0,1.2201927451828103
stevenwick7,Healthcare,120,322,False,2,0.0,0.0,2.0,0.4,1.219368581839511
whothefami,Travel,768,7448,False,135,0.6592592592592592,0.02962962962962963,0.18518518518518517,0.3755555555555556,1.2182451269073282
jnpn,Cricket,283,709,True,3,0.0,0.0,1.0,0.22000000000000006,1.218080749296599
jiri,Fitness,24,30,False,3,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.7000000000000001,1.2161647070635635
amy,Cricket,173,223,False,6,0.8333333333333334,0.6666666666666666,0.0,0.6166666666666667,1.2155249615488462
umbracymru,AI,21,16,False,3,0.6666666666666666,0.0,2.3333333333333335,0.7999999999999999,1.2136563680037473
killbait,AI,56,0,False,7,0.2857142857142857,0.0,2.142857142857143,0.5714285714285714,1.2136005473180396
photosbyjamesottawa,Travel,49,62,False,4,0.5,0.0,2.0,0.65,1.211803450814222
frontenddogma,AI,1524,1040,True,3,0.0,0.0,0.0,0.0,1.2094086986918495
strike,Healthcare,598,3,False,4,0.0,0.0,1.0,0.2,1.2092892397173174
taoofmac,AI,420,2,True,4,0.0,0.0,0.75,0.16000000000000003,1.2087844175575928
mahbooballah,AI,3,4,False,4,0.25,0.0,3.75,0.875,1.2079441541679836
sciencehr.bsky.social,Healthcare,20,17,False,4,0.0,0.0,3.0,0.6000000000000001,1.2066783656585134
grahamperrin,Healthcare,574,425,False,4,0.0,0.0,1.0,0.2,1.2031555061196024
StatisticsGlobe,AI,376,5,False,4,0.0,0.0,1.25,0.25,1.2023367781172016
TeddyTheBest,AI,800,353,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,1.1985003895996127
cyberseckyle,AI,1410,714,True,1,0.0,0.0,0.0,0.0,1.1965889020557143
GeorgElser,Fitness,111,102,False,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.1911081640275973
Tomekske,Travel,45,60,False,10,0.1,0.4,1.8,0.53,1.1892962094733641
vcallinan,Healthcare,225,307,False,8,0.0,0.0,1.5,0.30000000000000004,1.188080249890843
mlyonphotos.eurosky.social,Travel,17,10,False,1,0.0,0.0,3.0,0.6000000000000001,1.1835557636844247
bbcnewsfeed,Cricket,2497,0,False,82,0.0,0.0,0.036585365853658534,0.007317073170731709,1.182633195066243
mf_analysis,Finance,206,3,True,1,1.0,0.0,0.0,0.55,1.182398600888786
EllenInEdmonton,Fitness,256,678,False,1,0.0,1.0,0.0,0.3,1.182361412734283
h4ckernews,Healthcare,1810,2,False,31,0.06451612903225806,0.0,0.16129032258064516,0.06451612903225806,1.1816967815857378
h4ckernews,Finance,1810,2,False,9,0.2222222222222222,0.0,0.0,0.1111111111111111,1.1808007242380676
gradientgull,Fitness,136,259,False,6,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.4166666666666667,1.1796638055408852
AccordionBruce,Fitness,1128,605,False,4,0.5,0.0,0.0,0.25,1.1793631346224491
mirtitles.org,Healthcare,13,0,False,3,0.0,0.3333333333333333,2.6666666666666665,0.6333333333333334,1.179191932775622
techwire,AI,149,0,False,165,0.024242424242424242,0.01818181818181818,1.6606060606060606,0.34969696969696973,1.1791710516901959
theguardian_world_news,Travel,479,0,False,4,0.0,0.0,1.0,0.2,1.1760679155852904
ngate,Finance,478,2,False,4,0.0,0.0,1.0,0.2,1.1757550896116373
ewisniowski,AI,122,148,True,3,0.0,0.0,1.3333333333333333,0.2933333333333334,1.1753437519697822
failedLyndonLaRouchite,Finance,473,595,False,3,0.0,0.0,1.0,0.20000000000000004,1.1741810982542615
wordmark,Finance,375,1805,False,8,0.125,0.0,1.0,0.2625,1.1706883715084841
StevenSaus,Healthcare,835,654,True,19,0.0,0.0,0.21052631578947367,0.04631578947368422,1.1704342474747653
KerryMitchell,AI,301,740,False,12,0.0,0.0,1.25,0.25,1.1690640526062306
strokess,Fitness,2,10,False,1,0.0,0.0,4.0,0.8,1.1647918433002165
AstronomieNL,AI,487,804,True,4,0.0,0.0,0.5,0.11000000000000001,1.1644020419657695
geoworldpolitical,AI,74,1,False,30,0.06666666666666667,0.0,2.0,0.43333333333333335,1.164289883697113
Aethelflaed,AI,145,10,False,3,0.0,0.0,1.6666666666666667,0.3333333333333333,1.164207659922917
rdnielsen,Healthcare,255,406,False,22,0.45454545454545453,0.0,0.8636363636363636,0.4,1.161322071217389
rwitherspoon,Finance,222,140,False,1,0.0,1.0,0.0,0.3,1.1610757657190178
TheDerelict,Fitness,12,14,False,2,1.0,1.5,0.0,0.95,1.1597424036192305
meanmicio,Healthcare,1127,983,True,4,0.0,0.0,0.0,0.0,1.1596532362895708
schuler,AI,135,12,False,7,0.14285714285714285,0.2857142857142857,1.1428571428571428,0.38571428571428573,1.1583268042889792
pauljbelcher.bsky.social,Healthcare,9,1,False,4,0.0,0.0,3.25,0.6500000000000001,1.1578877639491068
MidniteMikeWrites,AI,217,364,False,4,0.0,1.0,0.0,0.3,1.1576742594183633
mediterraneandiet,Healthcare,79,0,False,4,0.0,0.0,2.0,0.4,1.1573039952010822
throughthelens,Travel,14,1,False,4,0.75,0.0,2.25,0.825,1.1562075301653314
gcvsa,Travel,206,232,False,20,0.3,0.8,0.0,0.39,1.1549078189898054
megatronicthronbanks,AI,415,411,False,2,0.0,0.0,1.0,0.2,1.1546027890391894
docbok,Travel,5,0,True,3,0.0,0.0,3.0,0.6600000000000001,1.1536403124226293
sadedoes,Fitness,176,60,True,90,0.06666666666666667,0.022222222222222223,0.9444444444444444,0.2517777777777778,1.1532647058746819
politico_eu_bot,Healthcare,2076,0,False,44,0.0,0.0,0.022727272727272728,0.004545454545454546,1.1514837917632348
k3jph,AI,93,36,True,2,0.0,1.0,0.0,0.33,1.1511436390745506
billboard.com,AI,231,0,False,3,0.0,0.0,1.3333333333333333,0.26666666666666666,1.1503439390832797
scottrossi,Healthcare,401,619,False,4,0.0,0.0,1.0,0.2,1.149467813292853
setebos,AI,2112,1010,False,2,0.0,0.0,0.0,0.0,1.1483796026424085
JakobFel,Fitness,130,223,False,3,0.3333333333333333,0.0,1.3333333333333333,0.43333333333333335,1.1479462651468393
politico_eu_bot,Finance,2076,0,False,7,0.0,0.0,0.0,0.0,1.1458019735814167
michabbb,AI,274,92,True,10,0.0,0.4,0.2,0.17600000000000002,1.1445672311149844
popdavao.com,Finance,5,0,False,2,0.0,0.0,3.5,0.7,1.1437639203842083
acallegaro,Finance,197,217,False,1,0.0,1.0,0.0,0.3,1.1432400546041803
robertroybritt,Healthcare,747,66,False,5,0.0,0.0,0.6,0.12000000000000002,1.1426104466961715
conansysadmin,Travel,1016,166,True,8,0.0,0.0,0.0,0.0,1.1425610453480126
h4ckernews,AI,1810,2,False,108,0.009259259259259259,0.0,0.05555555555555555,0.01574074074074074,1.1414488723862157
sushubh,Cricket,1008,1897,True,4,0.0,0.0,0.0,0.0,1.1412579783583454
praetor,Healthcare,310,441,True,3,0.6666666666666666,0.0,0.0,0.35000000000000003,1.1395658305095735
SheilaS,Travel,367,649,False,4,0.0,0.0,1.0,0.2,1.1362124407253398
Renatomancer,AI,144,143,False,9,0.0,0.0,1.5555555555555556,0.3111111111111111,1.135398950251975
azcoigreach,Fitness,971,633,True,2,0.0,0.0,0.0,0.0,1.1350937077359726
amalia12,Fitness,1107,430,False,3,0.3333333333333333,0.0,0.0,0.16666666666666666,1.1348801134294175
adtothebone,Travel,354,383,False,4,0.0,0.0,1.0,0.2,1.1308176684213125
andyjennings,AI,396,555,True,4,0.0,0.0,0.5,0.11000000000000001,1.1303494863133865
killer_rabbit90,Healthcare,8,8,False,15,0.3333333333333333,0.0,2.8666666666666667,0.7400000000000001,1.129583686600433
lagunabeachdems.bsky.social,Healthcare,32,36,False,12,0.0,0.0,2.4166666666666665,0.48333333333333334,1.1286428008866385
HikerGeek,Travel,178,353,False,1,0.0,1.0,0.0,0.3,1.1281078708761132
smurthys,Fitness,588,93,True,4,0.25,0.0,0.0,0.1375,1.128065320302512
rogerc2738,AI,64,156,False,2,0.0,0.0,2.0,0.4,1.1261580904843456
h4ckernews,Cricket,1810,2,False,3,0.0,0.0,0.0,0.0,1.125245168682512
Blackstarwritings,Fitness,340,90,False,3,0.0,0.0,1.0,0.20000000000000004,1.1247823715925276
RonSupportsYou,Finance,880,759,False,7,0.0,0.0,0.42857142857142855,0.08571428571428573,1.1243015010332842
me,Fitness,316,295,False,5,0.0,0.6,0.2,0.22000000000000003,1.123835266081592
RubenWA,Fitness,127,202,False,20,0.45,0.2,0.85,0.45499999999999996,1.1228045395879425
vox.com,Healthcare,30,0,False,14,0.07142857142857142,0.0,2.357142857142857,0.5071428571428572,1.1222409378156293
freezenet,Fitness,383,81,True,4,0.0,0.0,0.5,0.10500000000000001,1.122106021176975
channelOwen,Healthcare,46,357,True,4,0.0,0.5,1.0,0.385,1.1220243542821595
cheryanne,Finance,880,643,True,2,0.0,0.0,0.0,0.0,1.1188745082794698
pustam_egr,AI,164,194,False,4,0.0,1.0,0.0,0.3,1.115891821085087
zspencer,Travel,137,278,False,2,0.5,0.0,1.0,0.44999999999999996,1.1140880527735808
rameez,Cricket,109,349,True,6,0.16666666666666666,0.5,0.3333333333333333,0.31333333333333335,1.1129125936890822
tkhunt,Finance,96,0,False,2,1.0,0.5,0.0,0.65,1.1112066467755075
infoq,AI,1080,233,False,4,0.0,0.0,0.25,0.05,1.1103462726458813
wisdom,Healthcare,335,0,True,18,0.4444444444444444,0.0,0.05555555555555555,0.25666666666666665,1.1101566747272622
poleonion,Fitness,21,20,False,7,0.5714285714285714,0.0,2.0,0.6857142857142857,1.1065135108608901
Jazone,Finance,105,207,False,152,0.13157894736842105,0.7631578947368421,0.4276315789473684,0.3802631578947368,1.106423758853652
hiithermann,Finance,14,80,False,2,0.0,2.0,0.0,0.6,1.1062075301653316
wired.com,AI,207,0,False,23,0.043478260869565216,0.0,1.173913043478261,0.2565217391304348,1.1049785380421542
ViennaMike,Finance,44,79,True,3,0.0,0.0,1.6666666666666667,0.3666666666666667,1.1047659774787697
mahmudanindo,Healthcare,4,4,False,4,1.0,0.5,1.75,1.0,1.103915686865115
fallacies,Healthcare,3,10,True,2,1.0,0.0,2.0,0.99,1.103238569584782
differx,AI,52,65,False,2,0.0,0.0,2.0,0.4,1.0955437870328182
pgiulan,Healthcare,273,113,False,1,0.0,0.0,1.0,0.2,1.0919692159582106
sparklepanic,Travel,743,1337,True,3,0.0,0.0,0.0,0.0,1.09098677074746
mastermorphgirls,Fitness,471,139,False,3,0.3333333333333333,0.0,0.3333333333333333,0.2333333333333333,1.0902135145045
meganL,Healthcare,1429,984,False,2,0.0,0.0,0.0,0.0,1.0898144584880929
mottg,AI,50,78,False,4,0.0,0.0,2.0,0.4,1.089773844908649
EscapeHouston,Travel,129,16,True,3,0.0,0.0,1.0,0.22000000000000006,1.089143184325171
simsus,AI,518,915,True,5,0.0,0.0,0.2,0.044000000000000004,1.0887641407223716
smurthys,Cricket,588,93,True,49,0.04081632653061224,0.0,0.08163265306122448,0.04040816326530613,1.0881341978535324
giuseppegv,Fitness,136,83,False,2,0.0,1.0,0.0,0.3,1.0879971388742187
balkaninsight.com,AI,32,0,False,4,0.0,0.0,2.25,0.45000000000000007,1.086976134219972
bluestormcomin1.bsky.social,Healthcare,49,28,False,3,0.0,0.0,2.0,0.4000000000000001,1.086803450814222
Language_Garage,Travel,167,40,False,30,0.0,0.0,1.2666666666666666,0.25333333333333335,1.0852612635771555
Lilmikesf,Healthcare,261,644,False,2,1.0,0.0,0.0,0.5,1.0852516755641646
inbella,AI,112,0,False,2,0.0,0.0,1.5,0.30000000000000004,1.0841081728068511
se_davidobrien,AI,214,550,True,3,0.3333333333333333,0.0,0.3333333333333333,0.25666666666666665,1.0823219413077312
abcfeeds,Healthcare,568,0,False,25,0.12,0.0,0.4,0.14,1.0815820651189496
damngoodtech,AI,190,226,True,4,0.0,0.0,0.75,0.16500000000000004,1.081125115627694
Pepepezespalda,Travel,108,62,False,4,0.25,0.0,1.25,0.375,1.0787021823343714
jonchevreau.bsky.social,Finance,162,115,False,21,0.0,0.047619047619047616,1.1904761904761905,0.25238095238095243,1.0783482444067287
Chrissy,Fitness,247,104,False,3,0.0,0.0,1.0,0.20000000000000004,1.0770143119247475
blr,AI,47,0,True,2,0.5,0.0,1.0,0.495,1.0759981667998022
CheapDFW,Travel,119,13,True,3,0.0,0.0,1.0,0.22000000000000006,1.0759361375590375
tealeg,Cricket,564,917,False,2,0.5,0.0,0.0,0.25,1.075523859671966
psvensson,Healthcare,388,429,False,7,0.14285714285714285,0.0,0.5714285714285714,0.18571428571428572,1.0731083301141955
jcolp,Fitness,105,181,True,2,1.0,0.0,0.0,0.55,1.071967450528491
Rodgers24x,Healthcare,44,152,False,4,0.0,0.0,2.0,0.4,1.0709993734655479
crabbynerd,Travel,22,21,False,1,1.0,1.0,0.0,0.8,1.0703241323893726
fak,Cricket,321,245,False,14,0.0,0.42857142857142855,0.21428571428571427,0.17142857142857143,1.0697541604030898
503bartley,Healthcare,232,703,False,3,0.0,0.0,1.0,0.20000000000000004,1.067655768034855
gulfchannels,Fitness,1214,0,False,1,0.0,0.0,0.0,0.0,1.0653749033661972
Obscuraa,Fitness,98,14,False,2,0.0,0.0,1.5,0.30000000000000004,1.0642679775201884
theblazetrends,AI,53,0,False,32,0.25,0.1875,1.34375,0.45,1.0624101069846412
rwitherspoon,Fitness,222,140,False,3,0.6666666666666666,0.0,0.3333333333333333,0.39999999999999997,1.0610757657190177
renedario,Fitness,125,973,False,3,0.3333333333333333,0.0,1.0,0.3666666666666667,1.0587756193760551
reallykindasorta,Healthcare,3,0,False,3,0.0,1.0,2.0,0.7000000000000001,1.0579441541679837
TheTepidEmperor,Travel,217,426,False,2,0.0,0.0,1.0,0.2,1.0576742594183632
variety_feed,Cricket,1151,3,False,12,0.0,0.0,0.0,0.0,1.0573882261883756
popsci.com,Healthcare,40,0,False,6,0.0,0.0,2.0,0.4000000000000001,1.057035810005646
alojapan,Travel,473,0,True,74,0.0,0.0,0.13513513513513514,0.02972972972972973,1.0552478567283363
robertroybritt,Fitness,747,66,False,4,0.25,0.0,0.0,0.125,1.0551104466961716
philsawa,Fitness,321,1399,False,4,0.0,0.0,0.75,0.15000000000000002,1.0536827318316613
ssfckdt,AI,211,283,False,1,0.0,0.0,1.0,0.2,1.0534879412008018
smurthys,Finance,588,93,True,1,0.0,0.0,0.0,0.0,1.052440320302512
blackrabit,Fitness,165,507,False,3,0.6666666666666666,0.3333333333333333,0.0,0.43333333333333335,1.050131501586815
akunohana,Fitness,0,0,False,1,0.0,3.0,0.0,0.8999999999999999,1.05
zserge,AI,362,158,True,4,0.25,0.0,0.0,0.1375,1.0482014676537004
dnc,Travel,1076,0,False,4,0.0,0.0,0.0,0.0,1.0472902015734582
dnc,Fitness,1076,0,False,8,0.0,0.0,0.0,0.0,1.0472902015734582
BigG,Cricket,464,955,False,4,0.5,0.0,0.0,0.25,1.0463056108381035
crypto,Finance,553,41,True,4,0.0,0.0,0.0,0.0,1.042332173313302
FRYTG,Fitness,219,295,True,2,0.5,0.0,0.0,0.275,1.0411985451481398
ysb33r,Travel,194,63,False,2,1.0,0.0,0.0,0.5,1.040949933784562
raumfahrttutnot,AI,677,703,False,4,0.0,0.0,0.25,0.05,1.0403720931910594
imklg,Fitness,27,64,True,7,0.0,0.0,1.7142857142857142,0.3771428571428572,1.040099458464623
MoveTheNeedle,AI,23,8,False,4,0.25,0.0,2.0,0.525,1.0392080745521919
advocate.com,AI,82,0,False,4,0.0,0.0,1.5,0.30000000000000004,1.0378260911694897
tezisfab,Fitness,35,22,False,1,1.0,0.0,1.0,0.7,1.0375278407684165
foltine,AI,35,89,False,4,0.0,0.0,2.0,0.4,1.0375278407684165
selfhosted_bot,AI,108,2,False,3,0.6666666666666666,0.0,0.6666666666666666,0.4666666666666666,1.037035515667705
sweetbee.gay,Travel,188,2,False,4,0.0,0.0,1.0,0.2,1.0362620522589463
bobcromwell,Healthcare,328,537,False,3,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0360753292814724
evshift,Travel,187,0,False,2,0.0,0.0,1.0,0.2,1.0354662944244923
swift,Healthcare,187,302,False,4,0.0,0.0,1.0,0.2,1.0354662944244923
goodnewsnetwork.org,Healthcare,283,0,False,21,0.09523809523809523,0.09523809523809523,0.5238095238095238,0.18095238095238095,1.035441373819419
miiamustang,Fitness,983,705,False,3,0.0,0.0,0.0,0.0,1.033743884557838
rustoleumlove,Travel,981,478,False,2,0.0,0.0,0.0,0.0,1.0334386962531699
wigalois,Cricket,94,188,False,3,0.0,1.0,0.0,0.3,1.0330815337400812
deadline,Cricket,978,3,False,4,0.0,0.0,0.0,0.0,1.0329797463795765
ChemicalEyeGuy,Healthcare,977,100,False,3,0.0,0.0,0.0,0.0,1.0328264505052227
ThomasGerdes,AI,292,338,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,1.0325618138211496
AlexJimenez,Finance,514,94,True,1,0.0,0.0,0.0,0.0,1.0302875386095165
Mathrubhumi_English,Healthcare,208,0,False,22,0.0,0.0,0.9090909090909091,0.18181818181818182,1.028622865067449
dbcurren.bsky.social,Fitness,114,35,False,3,0.0,0.6666666666666666,0.3333333333333333,0.26666666666666666,1.0284064859211541
lostintravel,Travel,113,25,False,100,0.17,0.09,0.97,0.306,1.0269297672591744
china,AI,278,40,True,3,0.0,0.0,0.3333333333333333,0.07333333333333335,1.0244832773338586
