speaker_id,video_id,audio_file,file_path,duration,sample_rate,channels,format,subtype,label
id10383,r902K8Ky7Oo,00017.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\r902K8Ky7Oo\00017.wav,7.4800625,16000,1,WAV,PCM_16,24
id10248,bC6tUNIR9V0,00057.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\bC6tUNIR9V0\00057.wav,4.1200625,16000,1,WAV,PCM_16,15
id10385,UQlKkQXx1NQ,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\UQlKkQXx1NQ\00004.wav,7.3600625,16000,1,WAV,PCM_16,26
id10621,OUyPAzN3w04,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\OUyPAzN3w04\00002.wav,5.9200625,16000,1,WAV,PCM_16,44
id10961,QU3dX-KgH9U,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10961\QU3dX-KgH9U\00001.wav,8.9200625,16000,1,WAV,PCM_16,72
id10193,q-J2_kz7Tys,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10193\q-J2_kz7Tys\00005.wav,4.0400625,16000,1,WAV,PCM_16,9
id10362,UkO3JubUo8Y,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10362\UkO3JubUo8Y\00004.wav,10.8800625,16000,1,WAV,PCM_16,22
id10510,1Rna2dYBwlc,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\1Rna2dYBwlc\00012.wav,4.3200625,16000,1,WAV,PCM_16,37
id10384,vxBFGKGXSFA,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10384\vxBFGKGXSFA\00005.wav,7.2400625,16000,1,WAV,PCM_16,25
id11067,sVLgHFgd03g,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11067\sVLgHFgd03g\00001.wav,4.9600625,16000,1,WAV,PCM_16,81
id11195,F5Ch7MIi4fs,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11195\F5Ch7MIi4fs\00001.wav,12.1200625,16000,1,WAV,PCM_16,93
id10471,N99uyormiCA,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\N99uyormiCA\00008.wav,5.6000625,16000,1,WAV,PCM_16,31
id10505,PTTn3X6dtSE,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\PTTn3X6dtSE\00004.wav,5.6400625,16000,1,WAV,PCM_16,35
id10544,h6m1HeXm_fg,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\h6m1HeXm_fg\00003.wav,10.8000625,16000,1,WAV,PCM_16,40
id10515,rm111EOzmT0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\rm111EOzmT0\00001.wav,5.3600625,16000,1,WAV,PCM_16,38
id10505,2qZacDaRMps,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\2qZacDaRMps\00001.wav,5.1600625,16000,1,WAV,PCM_16,35
id10408,0jA-z5OgFgk,00020.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10408\0jA-z5OgFgk\00020.wav,8.5600625,16000,1,WAV,PCM_16,27
id10248,82u0tUvOb6c,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\82u0tUvOb6c\00011.wav,4.3200625,16000,1,WAV,PCM_16,15
id10986,XaXt-hdv2Js,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10986\XaXt-hdv2Js\00007.wav,9.6000625,16000,1,WAV,PCM_16,75
id10901,h4WdYGZkxwo,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\h4WdYGZkxwo\00001.wav,5.3200625,16000,1,WAV,PCM_16,67
id10660,L5-_w54gZ-I,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\L5-_w54gZ-I\00003.wav,14.7200625,16000,1,WAV,PCM_16,46
id10267,iLD85nM_ezw,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10267\iLD85nM_ezw\00003.wav,4.0400625,16000,1,WAV,PCM_16,16
id10385,UQlKkQXx1NQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10385\UQlKkQXx1NQ\00002.wav,10.9600625,16000,1,WAV,PCM_16,26
id10840,YC30esEgrMc,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10840\YC30esEgrMc\00012.wav,4.0400625,16000,1,WAV,PCM_16,62
id10329,EXBuk_FwHu0,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10329\EXBuk_FwHu0\00001.wav,4.0800625,16000,1,WAV,PCM_16,19
id10198,__RTJLrU8PQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10198\__RTJLrU8PQ\00002.wav,6.8000625,16000,1,WAV,PCM_16,10
id10793,6RiPxv8elAg,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10793\6RiPxv8elAg\00005.wav,4.6800625,16000,1,WAV,PCM_16,59
id10986,sOlWHKGy-SY,00085.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10986\sOlWHKGy-SY\00085.wav,5.6000625,16000,1,WAV,PCM_16,75
id11031,MV_9cifmIUk,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\MV_9cifmIUk\00005.wav,10.2800625,16000,1,WAV,PCM_16,79
id10923,6PKYPTseFHo,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\6PKYPTseFHo\00019.wav,4.8800625,16000,1,WAV,PCM_16,68
id10464,hQgdcPqU4ME,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\hQgdcPqU4ME\00001.wav,6.0000625,16000,1,WAV,PCM_16,29
id10471,9oiWtRKdEcU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10471\9oiWtRKdEcU\00001.wav,4.4400625,16000,1,WAV,PCM_16,31
id11008,emIgg16KoJc,00019.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\emIgg16KoJc\00019.wav,5.0000625,16000,1,WAV,PCM_16,76
id10408,V7a9XPy6Q5U,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10408\V7a9XPy6Q5U\00003.wav,8.4400625,16000,1,WAV,PCM_16,27
id10869,5BdfwvzMKjA,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10869\5BdfwvzMKjA\00001.wav,5.4400625,16000,1,WAV,PCM_16,64
id10761,x4sqbrVWlZs,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\x4sqbrVWlZs\00003.wav,5.0800625,16000,1,WAV,PCM_16,54
id10506,t-8vN3uC-CU,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10506\t-8vN3uC-CU\00005.wav,7.2800625,16000,1,WAV,PCM_16,36
id10761,mFwEMRLEku0,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\mFwEMRLEku0\00005.wav,7.6800625,16000,1,WAV,PCM_16,54
id10007,CzQPAaPrC-E,00022.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\CzQPAaPrC-E\00022.wav,7.1600625,16000,1,WAV,PCM_16,0
id10818,WVQYsmh0Vl8,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10818\WVQYsmh0Vl8\00005.wav,20.5600625,16000,1,WAV,PCM_16,61
id10177,IlhmVLEwysA,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10177\IlhmVLEwysA\00013.wav,13.7600625,16000,1,WAV,PCM_16,6
id10955,fM25hh5Dd-E,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10955\fM25hh5Dd-E\00016.wav,4.0000625,16000,1,WAV,PCM_16,71
id10464,4rY8ru6mcTM,00008.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10464\4rY8ru6mcTM\00008.wav,13.0800625,16000,1,WAV,PCM_16,29
id11018,2DvOYgzPud4,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\2DvOYgzPud4\00003.wav,5.6800625,16000,1,WAV,PCM_16,78
id10853,m6Eay2oqd94,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10853\m6Eay2oqd94\00004.wav,8.3200625,16000,1,WAV,PCM_16,63
id10790,0TG0ymuNtns,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\0TG0ymuNtns\00010.wav,5.0000625,16000,1,WAV,PCM_16,58
id11173,p_u88Yrk6rc,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\p_u88Yrk6rc\00001.wav,14.6400625,16000,1,WAV,PCM_16,89
id10241,TNVwNPvgrgg,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10241\TNVwNPvgrgg\00006.wav,8.0800625,16000,1,WAV,PCM_16,14
id11031,tkn_Bkm6K2o,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\tkn_Bkm6K2o\00006.wav,4.2800625,16000,1,WAV,PCM_16,79
id10761,hcOFWeQH1TE,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10761\hcOFWeQH1TE\00016.wav,4.9600625,16000,1,WAV,PCM_16,54
id11083,ltiC9NlMIDw,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11083\ltiC9NlMIDw\00016.wav,5.1600625,16000,1,WAV,PCM_16,82
id10349,jQglnsLZ3R0,00022.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10349\jQglnsLZ3R0\00022.wav,5.0000625,16000,1,WAV,PCM_16,20
id10267,HwhLFnLFffU,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10267\HwhLFnLFffU\00012.wav,8.6800625,16000,1,WAV,PCM_16,16
id10890,nPUDVH2Pgaw,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\nPUDVH2Pgaw\00005.wav,5.3600625,16000,1,WAV,PCM_16,66
id11031,kBj2lWjDT3s,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11031\kBj2lWjDT3s\00004.wav,6.0400625,16000,1,WAV,PCM_16,79
id10177,lJNKwirIxAg,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10177\lJNKwirIxAg\00013.wav,7.1600625,16000,1,WAV,PCM_16,6
id10038,d-SooYXE3Fc,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10038\d-SooYXE3Fc\00010.wav,8.2800625,16000,1,WAV,PCM_16,2
id10540,40dnEuHWySU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10540\40dnEuHWySU\00001.wav,4.5600625,16000,1,WAV,PCM_16,39
id10544,VQNC__0v6Jw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\VQNC__0v6Jw\00001.wav,13.2000625,16000,1,WAV,PCM_16,40
id10890,3ZNMYJpUs3M,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\3ZNMYJpUs3M\00004.wav,14.3200625,16000,1,WAV,PCM_16,66
id11173,Pt-lotqZQsc,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\Pt-lotqZQsc\00005.wav,4.1600625,16000,1,WAV,PCM_16,89
id11008,s0VpZna_Qk8,00023.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\s0VpZna_Qk8\00023.wav,5.3200625,16000,1,WAV,PCM_16,76
id10425,FDXUYIgkTgk,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\FDXUYIgkTgk\00003.wav,17.2800625,16000,1,WAV,PCM_16,28
id10188,Jxuk7OKCqc8,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10188\Jxuk7OKCqc8\00001.wav,5.0000625,16000,1,WAV,PCM_16,8
id10009,JntZkGsH2Cc,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10009\JntZkGsH2Cc\00003.wav,11.5600625,16000,1,WAV,PCM_16,1
id10234,4PzEhoOxJAU,00022.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10234\4PzEhoOxJAU\00022.wav,15.7200625,16000,1,WAV,PCM_16,13
id10181,8lz_SsPyKFs,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10181\8lz_SsPyKFs\00011.wav,4.4400625,16000,1,WAV,PCM_16,7
id10621,SUWe8T9EXdE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\SUWe8T9EXdE\00001.wav,4.3200625,16000,1,WAV,PCM_16,44
id11173,Eo_96YmM1A4,00024.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\Eo_96YmM1A4\00024.wav,3.9600625,16000,1,WAV,PCM_16,89
id10772,tFlL3XPi-O4,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10772\tFlL3XPi-O4\00007.wav,4.0800625,16000,1,WAV,PCM_16,56
id11123,_qXuTwdlF9k,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11123\_qXuTwdlF9k\00003.wav,13.2000625,16000,1,WAV,PCM_16,83
id11008,s0VpZna_Qk8,00020.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\s0VpZna_Qk8\00020.wav,4.4000625,16000,1,WAV,PCM_16,76
id11018,YrWX0QAxIwA,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\YrWX0QAxIwA\00010.wav,18.3200625,16000,1,WAV,PCM_16,78
id10890,LppZlmNTViQ,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\LppZlmNTViQ\00002.wav,9.2800625,16000,1,WAV,PCM_16,66
id10724,XVoRDzwHwDU,00028.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\XVoRDzwHwDU\00028.wav,24.1200625,16000,1,WAV,PCM_16,52
id10754,TKQ2eU8u-TE,00044.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10754\TKQ2eU8u-TE\00044.wav,4.9600625,16000,1,WAV,PCM_16,53
id10267,PtKKHxzzRis,00004.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10267\PtKKHxzzRis\00004.wav,10.0800625,16000,1,WAV,PCM_16,16
id11008,REGSBWdZ9I0,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\REGSBWdZ9I0\00007.wav,7.0400625,16000,1,WAV,PCM_16,76
id10932,OIsyWh4cFVA,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10932\OIsyWh4cFVA\00002.wav,4.7600625,16000,1,WAV,PCM_16,69
id10840,n_OWWyfyyo4,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10840\n_OWWyfyyo4\00010.wav,9.3600625,16000,1,WAV,PCM_16,62
id10621,vTPw9CM_Iv8,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\vTPw9CM_Iv8\00003.wav,4.3600625,16000,1,WAV,PCM_16,44
id10544,4xHD3rsNrNQ,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\4xHD3rsNrNQ\00005.wav,5.3600625,16000,1,WAV,PCM_16,40
id10515,FX38M4qIjYc,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10515\FX38M4qIjYc\00012.wav,5.0000625,16000,1,WAV,PCM_16,38
id11008,emIgg16KoJc,00028.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\emIgg16KoJc\00028.wav,5.2000625,16000,1,WAV,PCM_16,76
id10793,msrBySHD5Sk,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10793\msrBySHD5Sk\00006.wav,58.6000625,16000,1,WAV,PCM_16,59
id11200,jFxs_TdRCI0,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11200\jFxs_TdRCI0\00003.wav,7.2400625,16000,1,WAV,PCM_16,95
id11128,Yb2jbwh0zQY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11128\Yb2jbwh0zQY\00001.wav,5.5200625,16000,1,WAV,PCM_16,84
id11197,m5okvj737Bo,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11197\m5okvj737Bo\00010.wav,9.4400625,16000,1,WAV,PCM_16,94
id10804,9QXota4sh7Q,00044.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\9QXota4sh7Q\00044.wav,14.0800625,16000,1,WAV,PCM_16,60
id11173,wYt7jhU6tPE,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\wYt7jhU6tPE\00007.wav,9.6800625,16000,1,WAV,PCM_16,89
id11142,Gicu1gUl6iw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11142\Gicu1gUl6iw\00001.wav,5.0400625,16000,1,WAV,PCM_16,86
id10425,RHgFtU9eAlA,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10425\RHgFtU9eAlA\00006.wav,7.4000625,16000,1,WAV,PCM_16,28
id11008,CTsrYU7Neng,00010.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11008\CTsrYU7Neng\00010.wav,5.3600625,16000,1,WAV,PCM_16,76
id10505,2qZacDaRMps,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\2qZacDaRMps\00007.wav,5.3200625,16000,1,WAV,PCM_16,35
id10494,ZhMqHOceH14,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10494\ZhMqHOceH14\00006.wav,6.4800625,16000,1,WAV,PCM_16,33
id10942,9joTbCx9dzE,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10942\9joTbCx9dzE\00001.wav,32.7600625,16000,1,WAV,PCM_16,70
id11208,3yANsJPsZzM,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11208\3yANsJPsZzM\00005.wav,4.0800625,16000,1,WAV,PCM_16,98
id11018,YiyVxrfUkjY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\YiyVxrfUkjY\00001.wav,5.5200625,16000,1,WAV,PCM_16,78
id10383,E8vu8F2xcvY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10383\E8vu8F2xcvY\00001.wav,4.3600625,16000,1,WAV,PCM_16,24
id11175,p1SQEcYYEI4,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11175\p1SQEcYYEI4\00013.wav,6.0000625,16000,1,WAV,PCM_16,90
id10790,DIf27FEM0MA,00012.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\DIf27FEM0MA\00012.wav,14.1600625,16000,1,WAV,PCM_16,58
id10505,Z2-a1J0Uetw,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10505\Z2-a1J0Uetw\00001.wav,5.0800625,16000,1,WAV,PCM_16,35
id11138,wgoAh9ji-Ps,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\wgoAh9ji-Ps\00014.wav,4.7600625,16000,1,WAV,PCM_16,85
id10248,pnGsvsAjm30,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10248\pnGsvsAjm30\00006.wav,20.0400625,16000,1,WAV,PCM_16,15
id10007,CzQPAaPrC-E,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10007\CzQPAaPrC-E\00003.wav,22.5600625,16000,1,WAV,PCM_16,0
id10069,6Jz0GrnZrf4,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10069\6Jz0GrnZrf4\00005.wav,5.7600625,16000,1,WAV,PCM_16,4
id10470,TB04ilqbLMw,00021.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10470\TB04ilqbLMw\00021.wav,9.2800625,16000,1,WAV,PCM_16,30
id10790,3uNEf8wV728,00058.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10790\3uNEf8wV728\00058.wav,8.3600625,16000,1,WAV,PCM_16,58
id10494,MUtyADwInfs,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10494\MUtyADwInfs\00006.wav,4.1200625,16000,1,WAV,PCM_16,33
id11173,6oTlDfmXJDo,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11173\6oTlDfmXJDo\00006.wav,5.2800625,16000,1,WAV,PCM_16,89
id11018,hqI83i-xG7M,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11018\hqI83i-xG7M\00007.wav,5.1600625,16000,1,WAV,PCM_16,78
id10574,xali5xHjRTM,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\xali5xHjRTM\00006.wav,9.0000625,16000,1,WAV,PCM_16,42
id10724,R8Pw9GUJQ08,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\R8Pw9GUJQ08\00001.wav,7.5600625,16000,1,WAV,PCM_16,52
id10268,214OiJ3m_NQ,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10268\214OiJ3m_NQ\00001.wav,5.1200625,16000,1,WAV,PCM_16,17
id10923,aU7ichDsCnA,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\aU7ichDsCnA\00002.wav,7.2800625,16000,1,WAV,PCM_16,68
id10724,xS_Mh-DOAI0,00006.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\xS_Mh-DOAI0\00006.wav,7.2400625,16000,1,WAV,PCM_16,52
id10804,Vh4dIkEyfd0,00013.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10804\Vh4dIkEyfd0\00013.wav,5.2800625,16000,1,WAV,PCM_16,60
id10408,BRsdwIcHrEc,00014.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10408\BRsdwIcHrEc\00014.wav,4.7200625,16000,1,WAV,PCM_16,27
id10234,4PzEhoOxJAU,00020.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10234\4PzEhoOxJAU\00020.wav,7.3600625,16000,1,WAV,PCM_16,13
id10506,4OTQV48qBoY,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10506\4OTQV48qBoY\00001.wav,4.3200625,16000,1,WAV,PCM_16,36
id10660,A0gkiN7Su3I,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10660\A0gkiN7Su3I\00003.wav,12.3600625,16000,1,WAV,PCM_16,46
id10574,1a0bZIEuXaY,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10574\1a0bZIEuXaY\00011.wav,5.3200625,16000,1,WAV,PCM_16,42
id10724,kHSikgTOz70,00007.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10724\kHSikgTOz70\00007.wav,7.4000625,16000,1,WAV,PCM_16,52
id11138,OE2Cdw99lso,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id11138\OE2Cdw99lso\00001.wav,10.2400625,16000,1,WAV,PCM_16,85
id10923,8L5UwCc3aNk,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10923\8L5UwCc3aNk\00001.wav,4.0400625,16000,1,WAV,PCM_16,68
id10962,vtBmzdvjGi8,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10962\vtBmzdvjGi8\00003.wav,4.4400625,16000,1,WAV,PCM_16,73
id10202,cMkqpoAnyRA,00016.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10202\cMkqpoAnyRA\00016.wav,8.8800625,16000,1,WAV,PCM_16,11
id10510,1Rna2dYBwlc,00005.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10510\1Rna2dYBwlc\00005.wav,5.4800625,16000,1,WAV,PCM_16,37
id10890,qozLbZilu1I,00003.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10890\qozLbZilu1I\00003.wav,4.7600625,16000,1,WAV,PCM_16,66
id10901,y9ic3a4nd8Q,00021.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10901\y9ic3a4nd8Q\00021.wav,3.9600625,16000,1,WAV,PCM_16,67
id10544,78OmQnMHrX0,00002.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10544\78OmQnMHrX0\00002.wav,5.9200625,16000,1,WAV,PCM_16,40
id10698,iDCW6C8g2x0,00011.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10698\iDCW6C8g2x0\00011.wav,5.4800625,16000,1,WAV,PCM_16,50
id10621,4ZOW5o_UjSU,00001.wav,D:\Internship_projects\biome-internship-projects\Task5\data\vox1_dev_wav\wav\id10621\4ZOW5o_UjSU\00001.wav,4.2000625,16000,1,WAV,PCM_16,44
